X;1442.2401
Y;1307.6274
Z;474.4055
x;0.4473
y;0.4056
u;0.2566
v;0.3490
u_prime;0.2566
v_prime;0.5235
Tc_CCT;2845.7454
Nit;1307.6274
r_ratio;27.3568
g_ratio;69.7787
b_ratio;2.8645
DUV;-0.0004
Ra;98.3576
R1;98.0924
R2;99.1044
R3;99.4352
R4;97.7805
R5;97.9364
R6;98.6426
R7;98.8485
R8;97.0208
R9;94.1457
R10;98.2459
R11;97.3207
R12;97.4769
R13;98.2608
R14;99.5889
R15;97.6569
Lp;797.0000
HW;400.1901
Ld;583.7511
purity;57.3498
SP;4.3621
SDCM;3.9159
k;3000.0000
lux;1307.6274
Ee;16.7449
fc;121.4826
CQS;97.9785
GAI_EES;54.6226
GAI_BB_8;104.0856
GAI_BB_15;103.4509
EML;144.7690
M_EDI;131.2041
Red_Ee;3.2134
Nir_EeA;0.8538
Nir_EeB;7.3474
"--- SPEKTRUM (nm; W/m2) ---"
340;0.000337
341;0.000493
342;0.000471
343;0.000786
344;0.000712
345;0.000531
346;0.000504
347;0.000507
348;0.000304
349;0.000620
350;0.000835
351;0.000557
352;0.000489
353;0.000277
354;0.000295
355;0.000341
356;0.000316
357;0.000290
358;0.000429
359;0.000402
360;0.000570
361;0.000524
362;0.000553
363;0.000717
364;0.000550
365;0.000506
366;0.000809
367;0.000652
368;0.000702
369;0.000922
370;0.000695
371;0.000784
372;0.000964
373;0.000767
374;0.000754
375;0.001089
376;0.001072
377;0.000985
378;0.001009
379;0.001080
380;0.000928
381;0.000831
382;0.001004
383;0.001180
384;0.001279
385;0.001349
386;0.001191
387;0.001273
388;0.001363
389;0.001399
390;0.001297
391;0.001299
392;0.001347
393;0.001442
394;0.001515
395;0.001460
396;0.001473
397;0.001594
398;0.001654
399;0.001580
400;0.001677
401;0.001782
402;0.001727
403;0.001953
404;0.002059
405;0.002198
406;0.002220
407;0.002232
408;0.002422
409;0.002569
410;0.002515
411;0.002540
412;0.002595
413;0.002736
414;0.002925
415;0.002978
416;0.002962
417;0.002999
418;0.003114
419;0.003451
420;0.003547
421;0.003534
422;0.003654
423;0.003746
424;0.003905
425;0.004052
426;0.004210
427;0.004370
428;0.004254
429;0.004261
430;0.004415
431;0.004611
432;0.004654
433;0.004615
434;0.004878
435;0.004981
436;0.005005
437;0.005029
438;0.005087
439;0.005304
440;0.005533
441;0.005487
442;0.005647
443;0.005558
444;0.005561
445;0.005751
446;0.005829
447;0.006110
448;0.006127
449;0.006005
450;0.006146
451;0.006217
452;0.006312
453;0.006371
454;0.006325
455;0.006408
456;0.006510
457;0.006629
458;0.006553
459;0.006719
460;0.006970
461;0.007006
462;0.006941
463;0.007026
464;0.007190
465;0.007278
466;0.007306
467;0.007374
468;0.007530
469;0.007636
470;0.007685
471;0.007816
472;0.007856
473;0.007974
474;0.008195
475;0.008161
476;0.008203
477;0.008374
478;0.008377
479;0.008462
480;0.008672
481;0.008636
482;0.008712
483;0.008758
484;0.008917
485;0.009065
486;0.009155
487;0.009308
488;0.009441
489;0.009470
490;0.009549
491;0.009690
492;0.009839
493;0.009944
494;0.009986
495;0.010051
496;0.010144
497;0.010276
498;0.010342
499;0.010437
500;0.010603
501;0.010671
502;0.010741
503;0.010899
504;0.010997
505;0.011153
506;0.011326
507;0.011398
508;0.011397
509;0.011565
510;0.011698
511;0.011834
512;0.011957
513;0.012019
514;0.012123
515;0.012339
516;0.012451
517;0.012491
518;0.012637
519;0.012777
520;0.012884
521;0.013017
522;0.013109
523;0.013206
524;0.013338
525;0.013521
526;0.013647
527;0.013620
528;0.013660
529;0.013855
530;0.013991
531;0.014127
532;0.014247
533;0.014432
534;0.014597
535;0.014746
536;0.014794
537;0.014882
538;0.014947
539;0.015010
540;0.015132
541;0.015278
542;0.015411
543;0.015527
544;0.015671
545;0.015764
546;0.015849
547;0.016015
548;0.016205
549;0.016262
550;0.016383
551;0.016501
552;0.016562
553;0.016712
554;0.016833
555;0.016963
556;0.017056
557;0.017111
558;0.017238
559;0.017395
560;0.017510
561;0.017586
562;0.017664
563;0.017848
564;0.017894
565;0.017999
566;0.018195
567;0.018294
568;0.018319
569;0.018476
570;0.018637
571;0.018713
572;0.018827
573;0.019031
574;0.019133
575;0.019178
576;0.019318
577;0.019482
578;0.019654
579;0.019844
580;0.020018
581;0.020119
582;0.020222
583;0.020302
584;0.020345
585;0.020409
586;0.020594
587;0.020896
588;0.021013
589;0.021161
590;0.021293
591;0.021416
592;0.021564
593;0.021723
594;0.021900
595;0.022113
596;0.022306
597;0.022472
598;0.022541
599;0.022698
600;0.022918
601;0.023033
602;0.023118
603;0.023231
604;0.023398
605;0.023533
606;0.023713
607;0.023881
608;0.023965
609;0.024066
610;0.024209
611;0.024391
612;0.024500
613;0.024600
614;0.024821
615;0.024986
616;0.025125
617;0.025205
618;0.025330
619;0.025488
620;0.025609
621;0.025728
622;0.026028
623;0.026254
624;0.026418
625;0.026539
626;0.026567
627;0.026635
628;0.026796
629;0.026969
630;0.027080
631;0.027252
632;0.027403
633;0.027463
634;0.027573
635;0.027799
636;0.027874
637;0.028035
638;0.028255
639;0.028468
640;0.028528
641;0.028562
642;0.028759
643;0.028920
644;0.029014
645;0.029184
646;0.029301
647;0.029470
648;0.029649
649;0.029812
650;0.029999
651;0.030127
652;0.030290
653;0.030470
654;0.030607
655;0.030711
656;0.030920
657;0.031134
658;0.031183
659;0.031198
660;0.031437
661;0.031662
662;0.031757
663;0.031887
664;0.031956
665;0.032071
666;0.032307
667;0.032490
668;0.032569
669;0.032699
670;0.032887
671;0.032943
672;0.033140
673;0.033461
674;0.033579
675;0.033545
676;0.033580
677;0.033690
678;0.033940
679;0.034150
680;0.034274
681;0.034360
682;0.034458
683;0.034550
684;0.034611
685;0.034733
686;0.034911
687;0.035068
688;0.035169
689;0.035407
690;0.035396
691;0.035395
692;0.035568
693;0.035650
694;0.035622
695;0.035829
696;0.036045
697;0.036227
698;0.036355
699;0.036419
700;0.036446
701;0.036576
702;0.036753
703;0.036878
704;0.036970
705;0.037043
706;0.037189
707;0.037301
708;0.037389
709;0.037500
710;0.037479
711;0.037552
712;0.037747
713;0.037896
714;0.038106
715;0.038182
716;0.038230
717;0.038261
718;0.038278
719;0.038346
720;0.038518
721;0.038690
722;0.038873
723;0.038967
724;0.039105
725;0.039169
726;0.039166
727;0.039282
728;0.039570
729;0.039763
730;0.039776
731;0.039725
732;0.039682
733;0.039794
734;0.040002
735;0.040045
736;0.040073
737;0.040141
738;0.040122
739;0.040232
740;0.040484
741;0.040573
742;0.040534
743;0.040564
744;0.040618
745;0.040661
746;0.040708
747;0.040863
748;0.041022
749;0.041189
750;0.041278
751;0.041245
752;0.041319
753;0.041320
754;0.041396
755;0.041608
756;0.041734
757;0.041642
758;0.041675
759;0.041773
760;0.041942
761;0.041990
762;0.041936
763;0.041888
764;0.041911
765;0.041992
766;0.042060
767;0.042038
768;0.042193
769;0.042330
770;0.042337
771;0.042263
772;0.042214
773;0.042250
774;0.042374
775;0.042482
776;0.042454
777;0.042375
778;0.042325
779;0.042383
780;0.042538
781;0.042549
782;0.042518
783;0.042531
784;0.042621
785;0.042722
786;0.042826
787;0.042833
788;0.042752
789;0.042716
790;0.042672
791;0.042566
792;0.042533
793;0.042547
794;0.042528
795;0.042537
796;0.042753
797;0.042939
798;0.042909
799;0.042916
800;0.042867
801;0.042820
802;0.042726
803;0.042668
804;0.042640
805;0.042615
806;0.042649
807;0.042639
808;0.042693
809;0.042719
810;0.042561
811;0.042441
812;0.042498
813;0.042582
814;0.042495
815;0.042520
816;0.042386
817;0.042227
818;0.042115
819;0.042192
820;0.042303
821;0.042409
822;0.042347
823;0.042281
824;0.042249
825;0.042334
826;0.042323
827;0.042132
828;0.042013
829;0.042028
830;0.042011
831;0.041971
832;0.041915
833;0.041876
834;0.041841
835;0.041812
836;0.041778
837;0.041792
838;0.041734
839;0.041665
840;0.041724
841;0.041871
842;0.041767
843;0.041717
844;0.041775
845;0.041722
846;0.041502
847;0.041250
848;0.041349
849;0.041491
850;0.041409
851;0.041207
852;0.041060
853;0.041121
854;0.041298
855;0.041229
