X;1552.4235
Y;1676.3490
Z;1486.2170
x;0.3293
y;0.3555
u;0.1993
v;0.3228
u_prime;0.1993
v_prime;0.4842
Tc_CCT;5631.6919
Nit;1676.3490
r_ratio;17.1997
g_ratio;76.5469
b_ratio;6.2534
DUV;0.0087
Ra;97.4759
R1;97.5517
R2;98.0765
R3;98.2630
R4;96.0800
R5;97.3758
R6;98.1469
R7;97.4732
R8;96.8398
R9;92.5096
R10;97.0653
R11;96.4535
R12;95.1054
R13;97.1929
R14;98.8566
R15;95.8254
Lp;532.0000
HW;299.0971
Ld;544.3009
purity;5.4545
SP;2.6699
SDCM;11.4637
k;5000.0000
lux;1676.3490
Ee;8.4222
fc;155.7379
CQS;96.8661
GAI_EES;87.6186
GAI_BB_8;91.4817
GAI_BB_15;93.8749
EML;342.9188
M_EDI;310.7873
Red_Ee;1.1290
Nir_EeA;0.2462
Nir_EeB;0.7686
"--- SPEKTRUM (nm; W/m2) ---"
340;0.000000
341;0.000000
342;0.000000
343;0.000000
344;0.000000
345;0.000000
346;0.000000
347;0.000000
348;0.000000
349;0.000000
350;0.000000
351;0.000000
352;0.000000
353;0.000000
354;0.000000
355;0.000000
356;0.000000
357;0.000000
358;0.000000
359;0.000000
360;0.000000
361;0.000000
362;0.000000
363;0.000000
364;0.000000
365;0.000000
366;0.000000
367;0.000000
368;0.000000
369;0.000000
370;0.000000
371;0.000000
372;0.000000
373;0.000000
374;0.000000
375;0.000000
376;0.000000
377;0.000000
378;0.000000
379;0.000000
380;0.000000
381;0.000000
382;0.000000
383;0.000000
384;0.001364
385;0.001159
386;0.000805
387;0.000140
388;0.000721
389;0.001604
390;0.001789
391;0.001804
392;0.001813
393;0.001191
394;0.001416
395;0.001993
396;0.002211
397;0.002582
398;0.003586
399;0.004720
400;0.005516
401;0.006175
402;0.006292
403;0.007831
404;0.008372
405;0.008045
406;0.008094
407;0.008285
408;0.008747
409;0.009783
410;0.009994
411;0.009642
412;0.009648
413;0.011717
414;0.012278
415;0.012032
416;0.012085
417;0.012197
418;0.012014
419;0.012468
420;0.013423
421;0.013397
422;0.013080
423;0.013361
424;0.013982
425;0.014342
426;0.015190
427;0.015691
428;0.014988
429;0.014135
430;0.014322
431;0.014319
432;0.013989
433;0.014006
434;0.015918
435;0.016801
436;0.016562
437;0.017038
438;0.017074
439;0.017172
440;0.017737
441;0.018722
442;0.019442
443;0.019682
444;0.019734
445;0.019856
446;0.019440
447;0.020305
448;0.021517
449;0.022125
450;0.022794
451;0.023074
452;0.022982
453;0.022136
454;0.021645
455;0.022229
456;0.023181
457;0.024147
458;0.023473
459;0.023559
460;0.024229
461;0.023886
462;0.023842
463;0.024136
464;0.023676
465;0.023439
466;0.023114
467;0.023145
468;0.023672
469;0.024402
470;0.024114
471;0.023789
472;0.023434
473;0.023925
474;0.024670
475;0.024589
476;0.024278
477;0.024381
478;0.023962
479;0.024164
480;0.024869
481;0.024924
482;0.025109
483;0.024771
484;0.024632
485;0.023892
486;0.022954
487;0.022808
488;0.022859
489;0.023360
490;0.024170
491;0.024773
492;0.025677
493;0.025115
494;0.024959
495;0.025634
496;0.025572
497;0.025292
498;0.024843
499;0.025318
500;0.025012
501;0.024591
502;0.024675
503;0.024157
504;0.023933
505;0.024759
506;0.025378
507;0.025404
508;0.025394
509;0.025266
510;0.024905
511;0.024689
512;0.024751
513;0.024740
514;0.024424
515;0.024601
516;0.024277
517;0.023533
518;0.023102
519;0.023248
520;0.023695
521;0.024323
522;0.024636
523;0.024817
524;0.024981
525;0.025092
526;0.024980
527;0.024070
528;0.023793
529;0.024139
530;0.024939
531;0.025214
532;0.025707
533;0.025405
534;0.024871
535;0.025152
536;0.025192
537;0.025369
538;0.025559
539;0.025386
540;0.024787
541;0.023978
542;0.023686
543;0.023883
544;0.024324
545;0.024734
546;0.024780
547;0.024638
548;0.024367
549;0.023939
550;0.024411
551;0.024789
552;0.025142
553;0.025119
554;0.024800
555;0.024706
556;0.024466
557;0.024117
558;0.023533
559;0.023232
560;0.023096
561;0.022894
562;0.023136
563;0.023264
564;0.022916
565;0.022471
566;0.022468
567;0.022027
568;0.021475
569;0.021642
570;0.021895
571;0.021628
572;0.021587
573;0.021594
574;0.021637
575;0.021187
576;0.020792
577;0.020850
578;0.021052
579;0.021155
580;0.021567
581;0.021869
582;0.022293
583;0.022430
584;0.022525
585;0.022389
586;0.022252
587;0.021888
588;0.021456
589;0.020650
590;0.020457
591;0.020761
592;0.021002
593;0.021082
594;0.021027
595;0.020934
596;0.021410
597;0.021439
598;0.020995
599;0.021159
600;0.021296
601;0.021466
602;0.021471
603;0.021382
604;0.021399
605;0.021334
606;0.021313
607;0.021594
608;0.021502
609;0.021307
610;0.021287
611;0.021288
612;0.020957
613;0.020735
614;0.020702
615;0.020774
616;0.020966
617;0.020896
618;0.020875
619;0.021219
620;0.021544
621;0.021165
622;0.020928
623;0.020878
624;0.020865
625;0.020699
626;0.020370
627;0.019974
628;0.019528
629;0.019622
630;0.019669
631;0.019941
632;0.020335
633;0.020405
634;0.020600
635;0.020487
636;0.020867
637;0.021126
638;0.021218
639;0.021121
640;0.021055
641;0.021024
642;0.020876
643;0.021007
644;0.021147
645;0.020828
646;0.020467
647;0.020313
648;0.020202
649;0.020071
650;0.020206
651;0.020289
652;0.020420
653;0.020233
654;0.019352
655;0.018714
656;0.018720
657;0.019212
658;0.019775
659;0.020236
660;0.020322
661;0.020385
662;0.020715
663;0.020899
664;0.020640
665;0.020539
666;0.020561
667;0.020394
668;0.020326
669;0.020612
670;0.020585
671;0.020315
672;0.020224
673;0.020357
674;0.020428
675;0.020235
676;0.020442
677;0.020706
678;0.020715
679;0.020367
680;0.020145
681;0.020084
682;0.019882
683;0.019551
684;0.019278
685;0.018517
686;0.017126
687;0.015519
688;0.014765
689;0.014789
690;0.015350
691;0.016160
692;0.016755
693;0.017043
694;0.017501
695;0.017777
696;0.017510
697;0.017501
698;0.017774
699;0.017732
700;0.017590
701;0.017471
702;0.017157
703;0.017042
704;0.017539
705;0.018187
706;0.018275
707;0.018083
708;0.018040
709;0.017858
710;0.017535
711;0.017728
712;0.017890
713;0.017892
714;0.017586
715;0.016814
716;0.015679
717;0.014384
718;0.013170
719;0.012538
720;0.012845
721;0.013485
722;0.013889
723;0.013934
724;0.013745
725;0.013233
726;0.012928
727;0.012723
728;0.012597
729;0.012879
730;0.013103
731;0.013683
732;0.014203
733;0.014717
734;0.015063
735;0.014967
736;0.015072
737;0.015499
738;0.015624
739;0.015489
740;0.015411
741;0.015638
742;0.015855
743;0.016117
744;0.015912
745;0.015439
746;0.015531
747;0.015802
748;0.015958
749;0.015789
750;0.015403
751;0.015510
752;0.015728
753;0.015705
754;0.015528
755;0.015391
756;0.015187
757;0.014475
758;0.012899
759;0.010753
760;0.008201
761;0.005640
762;0.004475
763;0.004400
764;0.004800
765;0.005976
766;0.007457
767;0.009113
768;0.011179
769;0.012629
770;0.013430
771;0.013763
772;0.013875
773;0.013886
774;0.013846
775;0.013640
776;0.013489
777;0.013191
778;0.013615
779;0.013919
780;0.013922
781;0.013605
782;0.013527
783;0.013322
784;0.012942
785;0.012776
786;0.012741
787;0.012822
788;0.012695
789;0.012416
790;0.011980
791;0.011556
792;0.011415
793;0.011685
794;0.011528
795;0.011768
796;0.011975
797;0.011924
798;0.011570
799;0.011859
800;0.012108
801;0.011923
802;0.011644
803;0.010984
804;0.010651
805;0.010866
806;0.010928
807;0.010945
808;0.010994
809;0.011176
810;0.011000
811;0.010400
812;0.009534
813;0.009155
814;0.008568
815;0.007642
816;0.007118
817;0.006745
818;0.006691
819;0.006941
820;0.007560
821;0.008284
822;0.008185
823;0.007734
824;0.007568
825;0.007725
826;0.007900
827;0.007827
828;0.007518
829;0.007240
830;0.007082
831;0.007491
832;0.007882
833;0.007589
834;0.007842
835;0.008235
836;0.008298
837;0.008235
838;0.008144
839;0.008216
840;0.008516
841;0.008681
842;0.008468
843;0.008291
844;0.008194
845;0.008093
846;0.008166
847;0.008253
848;0.008068
849;0.007501
850;0.007428
851;0.007560
852;0.007578
853;0.007379
854;0.007412
855;0.007205
